#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Dew Point , °C"
26385,02/16/2025 18:54:00,0.327,15.909,38.47,1.79
26386,02/16/2025 18:55:00,0.327,15.909,38.43,1.78
26387,02/16/2025 18:56:00,0.327,15.91,38.49,1.8
26388,02/16/2025 18:57:00,0.327,15.912,38.46,1.79
26389,02/16/2025 18:58:00,0.327,15.916,38.5,1.81
26390,02/16/2025 18:59:00,0.327,15.918,38.56,1.84
26391,02/16/2025 19:00:00,0.323,15.919,38.7,1.89
26392,02/16/2025 19:01:00,0.323,15.919,38.71,1.89
26393,02/16/2025 19:02:00,0.327,15.919,38.67,1.88
26394,02/16/2025 19:03:00,0.327,15.918,38.68,1.88
26395,02/16/2025 19:04:00,0.323,15.916,38.68,1.88
26396,02/16/2025 19:05:00,0.33,15.913,38.75,1.9
26397,02/16/2025 19:06:00,0.327,15.91,38.72,1.89
26398,02/16/2025 19:07:00,0.327,15.907,38.67,1.86
26399,02/16/2025 19:08:00,0.327,15.903,38.75,1.89
26400,02/16/2025 19:09:00,0.33,15.9,38.69,1.87
26401,02/16/2025 19:10:00,0.327,15.897,38.75,1.88
26402,02/16/2025 19:11:00,0.327,15.897,38.81,1.91
26403,02/16/2025 19:12:00,0.327,15.895,38.88,1.93
26404,02/16/2025 19:13:00,0.327,15.895,38.89,1.93
26405,02/16/2025 19:14:00,0.327,15.897,38.88,1.93
26406,02/16/2025 19:15:00,0.327,15.898,38.84,1.92
26407,02/16/2025 19:16:00,0.327,15.898,38.85,1.92
26408,02/16/2025 19:17:00,0.327,15.898,38.76,1.89
26409,02/16/2025 19:18:00,0.33,15.897,38.78,1.9
26410,02/16/2025 19:19:00,0.327,15.897,38.68,1.86
26411,02/16/2025 19:20:00,0.327,15.897,38.66,1.85
26412,02/16/2025 19:21:00,0.327,15.894,38.72,1.87
26413,02/16/2025 19:22:00,0.327,15.891,38.74,1.88
26414,02/16/2025 19:23:00,0.33,15.889,38.77,1.89
26415,02/16/2025 19:24:00,0.327,15.889,38.63,1.83
26416,02/16/2025 19:25:00,0.327,15.888,38.59,1.82
26417,02/16/2025 19:26:00,0.327,15.888,38.72,1.87
26418,02/16/2025 19:27:00,0.327,15.889,38.84,1.91
26419,02/16/2025 19:28:00,0.327,15.891,38.96,1.95
26420,02/16/2025 19:29:00,0.327,15.892,38.97,1.96
26421,02/16/2025 19:30:00,0.323,15.895,39.02,1.98
26422,02/16/2025 19:31:00,0.323,15.897,39.06,2.0
26423,02/16/2025 19:32:00,0.323,15.898,38.93,1.95
26424,02/16/2025 19:33:00,0.327,15.903,38.85,1.93
26425,02/16/2025 19:34:00,0.33,15.903,38.89,1.94
26426,02/16/2025 19:35:00,0.33,15.903,38.93,1.96
26427,02/16/2025 19:36:00,0.33,15.901,38.95,1.96
26428,02/16/2025 19:37:00,0.33,15.9,39.07,2.0
26429,02/16/2025 19:38:00,0.33,15.898,39.02,1.98
26430,02/16/2025 19:39:00,0.33,15.9,38.95,1.96
26431,02/16/2025 19:40:00,0.33,15.897,38.96,1.96
26432,02/16/2025 19:41:00,0.33,15.901,38.88,1.94
26433,02/16/2025 19:42:00,0.33,15.904,38.93,1.96
26434,02/16/2025 19:43:00,0.327,15.907,39.06,2.01
26435,02/16/2025 19:44:00,0.327,15.915,39.12,2.03
26436,02/16/2025 19:45:00,0.327,15.922,39.16,2.05
26437,02/16/2025 19:46:00,0.33,15.926,39.29,2.1
26438,02/16/2025 19:47:00,0.333,15.935,39.19,2.08
26439,02/16/2025 19:48:00,0.33,15.943,39.22,2.1
26440,02/16/2025 19:49:00,0.33,15.952,39.29,2.13
26441,02/16/2025 19:50:00,0.33,15.964,39.32,2.15
26442,02/16/2025 19:51:00,0.33,15.973,39.41,2.19
26443,02/16/2025 19:52:00,0.327,15.985,39.67,2.29
26444,02/16/2025 19:53:00,0.33,15.995,39.61,2.28
26445,02/16/2025 19:54:00,0.33,16.005,39.64,2.3
26446,02/16/2025 19:55:00,0.33,16.017,39.65,2.31
26447,02/16/2025 19:56:00,0.33,16.028,39.58,2.3
26448,02/16/2025 19:57:00,0.33,16.041,39.98,2.45
26449,02/16/2025 19:58:00,0.327,16.05,39.89,2.43
26450,02/16/2025 19:59:00,0.327,16.07,40.1,2.52
26451,02/16/2025 20:00:00,0.327,16.092,40.32,2.62
26452,02/16/2025 20:01:00,0.327,16.113,40.36,2.65
26453,02/16/2025 20:02:00,0.327,16.131,40.3,2.65
26454,02/16/2025 20:03:00,0.33,16.156,40.17,2.62
26455,02/16/2025 20:04:00,0.327,16.175,40.22,2.65
26456,02/16/2025 20:05:00,0.33,16.199,40.27,2.69
26457,02/16/2025 20:06:00,0.327,16.22,40.23,2.7
26458,02/16/2025 20:07:00,0.33,16.241,40.16,2.69
26459,02/16/2025 20:08:00,0.333,16.262,40.2,2.73
26460,02/16/2025 20:09:00,0.327,16.281,40.23,2.75
26461,02/16/2025 20:10:00,0.327,16.302,40.19,2.76
26462,02/16/2025 20:11:00,0.327,16.321,40.12,2.75
26463,02/16/2025 20:12:00,0.327,16.338,40.17,2.78
26464,02/16/2025 20:13:00,0.327,16.357,40.06,2.76
26465,02/16/2025 20:14:00,0.327,16.373,40.1,2.79
26466,02/16/2025 20:15:00,0.327,16.391,40.02,2.78
26467,02/16/2025 20:16:00,0.327,16.405,39.99,2.78
26468,02/16/2025 20:17:00,0.33,16.423,40.23,2.88
26469,02/16/2025 20:18:00,0.327,16.437,40.12,2.86
26470,02/16/2025 20:19:00,0.327,16.46,40.17,2.9
26471,02/16/2025 20:20:00,0.327,16.475,40.28,2.95
26472,02/16/2025 20:21:00,0.323,16.497,40.14,2.92
26473,02/16/2025 20:22:00,0.327,16.518,40.07,2.91
26474,02/16/2025 20:23:00,0.327,16.536,40.12,2.94
26475,02/16/2025 20:24:00,0.327,16.555,39.91,2.89
26476,02/16/2025 20:25:00,0.327,16.574,40.12,2.98
26477,02/16/2025 20:26:00,0.33,16.592,40.11,2.99
26478,02/16/2025 20:27:00,0.33,16.612,40.14,3.02
26479,02/16/2025 20:28:00,0.33,16.627,40.14,3.03
26480,02/16/2025 20:29:00,0.33,16.643,40.39,3.13
26481,02/16/2025 20:30:00,0.327,16.661,40.23,3.1
26482,02/16/2025 20:31:00,0.323,16.677,40.03,3.04
26483,02/16/2025 20:32:00,0.327,16.694,40.34,3.16
26484,02/16/2025 20:33:00,0.327,16.711,40.24,3.14
26485,02/16/2025 20:34:00,0.33,16.726,40.21,3.15
26486,02/16/2025 20:35:00,0.327,16.741,40.14,3.13
26487,02/16/2025 20:36:00,0.327,16.756,40.04,3.11
26488,02/16/2025 20:37:00,0.327,16.771,39.98,3.11
26489,02/16/2025 20:38:00,0.327,16.787,39.98,3.12
26490,02/16/2025 20:39:00,0.33,16.804,39.93,3.12
26491,02/16/2025 20:40:00,0.327,16.82,39.92,3.13
26492,02/16/2025 20:41:00,0.327,16.836,39.81,3.11
26493,02/16/2025 20:42:00,0.33,16.848,39.88,3.14
26494,02/16/2025 20:43:00,0.33,16.871,39.76,3.12
26495,02/16/2025 20:44:00,0.327,16.883,39.88,3.17
26496,02/16/2025 20:45:00,0.327,16.903,39.77,3.15
26497,02/16/2025 20:46:00,0.327,16.92,39.82,3.18
26498,02/16/2025 20:47:00,0.33,16.932,39.81,3.19
26499,02/16/2025 20:48:00,0.33,16.949,39.72,3.17
26500,02/16/2025 20:49:00,0.33,16.961,39.69,3.18
26501,02/16/2025 20:50:00,0.33,16.97,39.65,3.17
26502,02/16/2025 20:51:00,0.33,16.987,39.55,3.15
26503,02/16/2025 20:52:00,0.33,16.999,39.46,3.12
26504,02/16/2025 20:53:00,0.33,17.012,39.4,3.12
26505,02/16/2025 20:54:00,0.33,17.024,39.44,3.14
26506,02/16/2025 20:55:00,0.333,17.037,39.35,3.12
26507,02/16/2025 20:56:00,0.333,17.055,39.27,3.11
26508,02/16/2025 20:57:00,0.333,17.07,39.25,3.12
26509,02/16/2025 20:58:00,0.333,17.091,39.24,3.13
26510,02/16/2025 20:59:00,0.33,17.11,39.23,3.14
26511,02/16/2025 21:00:00,0.333,17.128,39.14,3.13
26512,02/16/2025 21:01:00,0.33,17.147,39.13,3.14
26513,02/16/2025 21:02:00,0.33,17.164,39.0,3.11
26514,02/16/2025 21:03:00,0.33,17.182,38.96,3.11
26515,02/16/2025 21:04:00,0.333,17.198,38.96,3.12
26516,02/16/2025 21:05:00,0.333,17.214,38.86,3.1
26517,02/16/2025 21:06:00,0.33,17.226,38.72,3.06
26518,02/16/2025 21:07:00,0.333,17.244,38.7,3.07
26519,02/16/2025 21:08:00,0.333,17.259,38.58,3.04
26520,02/16/2025 21:09:00,0.333,17.274,38.53,3.04
26521,02/16/2025 21:10:00,0.333,17.289,38.51,3.04
26522,02/16/2025 21:11:00,0.33,17.305,38.41,3.02
26523,02/16/2025 21:12:00,0.333,17.317,38.39,3.02
26524,02/16/2025 21:13:00,0.333,17.333,38.22,2.97
26525,02/16/2025 21:14:00,0.333,17.35,38.14,2.96
26526,02/16/2025 21:15:00,0.333,17.361,38.17,2.98
26527,02/16/2025 21:16:00,0.333,17.379,38.13,2.98
26528,02/16/2025 21:17:00,0.336,17.399,38.13,3.0
26529,02/16/2025 21:18:00,0.336,17.414,38.15,3.02
26530,02/16/2025 21:19:00,0.333,17.43,38.13,3.03
26531,02/16/2025 21:20:00,0.333,17.445,38.06,3.01
26532,02/16/2025 21:21:00,0.336,17.457,38.04,3.02
26533,02/16/2025 21:22:00,0.333,17.472,37.99,3.01
26534,02/16/2025 21:23:00,0.333,17.486,37.87,2.98
26535,02/16/2025 21:24:00,0.336,17.5,37.83,2.98
26536,02/16/2025 21:25:00,0.333,17.512,37.74,2.96
26537,02/16/2025 21:26:00,0.336,17.525,37.67,2.94
26538,02/16/2025 21:27:00,0.336,17.534,37.61,2.93
26539,02/16/2025 21:28:00,0.336,17.544,37.52,2.9
26540,02/16/2025 21:29:00,0.339,17.555,37.54,2.92
26541,02/16/2025 21:30:00,0.336,17.564,37.39,2.87
26542,02/16/2025 21:31:00,0.336,17.574,37.41,2.88
26543,02/16/2025 21:32:00,0.333,17.583,37.36,2.87
26544,02/16/2025 21:33:00,0.333,17.596,37.31,2.87
26545,02/16/2025 21:34:00,0.336,17.602,37.37,2.9
26546,02/16/2025 21:35:00,0.336,17.608,37.36,2.9
26547,02/16/2025 21:36:00,0.336,17.62,37.4,2.92
26548,02/16/2025 21:37:00,0.333,17.631,37.3,2.9
26549,02/16/2025 21:38:00,0.333,17.637,37.32,2.91
26550,02/16/2025 21:39:00,0.333,17.644,37.25,2.89
26551,02/16/2025 21:40:00,0.333,17.653,37.16,2.86
26552,02/16/2025 21:41:00,0.336,17.662,36.98,2.8
26553,02/16/2025 21:42:00,0.336,17.668,36.85,2.75
26554,02/16/2025 21:43:00,0.333,17.671,36.7,2.7
26555,02/16/2025 21:44:00,0.336,17.675,36.82,2.75
26556,02/16/2025 21:45:00,0.336,17.68,36.81,2.75
26557,02/16/2025 21:46:00,0.336,17.684,36.8,2.75
26558,02/16/2025 21:47:00,0.336,17.689,36.64,2.69
26559,02/16/2025 21:48:00,0.339,17.696,36.48,2.64
26560,02/16/2025 21:49:00,0.336,17.702,36.48,2.64
26561,02/16/2025 21:50:00,0.333,17.714,36.42,2.63
26562,02/16/2025 21:51:00,0.333,17.724,36.41,2.64
26563,02/16/2025 21:52:00,0.333,17.733,36.37,2.63
26564,02/16/2025 21:53:00,0.33,17.745,36.37,2.64
26565,02/16/2025 21:54:00,0.33,17.753,36.32,2.63
26566,02/16/2025 21:55:00,0.333,17.76,36.31,2.63
26567,02/16/2025 21:56:00,0.333,17.769,36.22,2.6
26568,02/16/2025 21:57:00,0.333,17.779,36.13,2.58
26569,02/16/2025 21:58:00,0.333,17.787,36.13,2.58
26570,02/16/2025 21:59:00,0.333,17.79,36.1,2.58
26571,02/16/2025 22:00:00,0.333,17.794,36.1,2.58
26572,02/16/2025 22:01:00,0.333,17.803,35.94,2.53
26573,02/16/2025 22:02:00,0.33,17.806,35.81,2.48
26574,02/16/2025 22:03:00,0.33,17.814,35.8,2.48
26575,02/16/2025 22:04:00,0.333,17.818,35.72,2.45
26576,02/16/2025 22:05:00,0.333,17.83,35.76,2.48
26577,02/16/2025 22:06:00,0.336,17.834,35.89,2.53
26578,02/16/2025 22:07:00,0.333,17.848,35.91,2.55
26579,02/16/2025 22:08:00,0.333,17.858,35.89,2.56
26580,02/16/2025 22:09:00,0.333,17.869,35.83,2.54
26581,02/16/2025 22:10:00,0.336,17.879,35.78,2.53
26582,02/16/2025 22:11:00,0.336,17.888,35.65,2.48
26583,02/16/2025 22:12:00,0.333,17.897,35.54,2.45
26584,02/16/2025 22:13:00,0.333,17.904,35.43,2.41
26585,02/16/2025 22:14:00,0.336,17.915,35.31,2.38
26586,02/16/2025 22:15:00,0.333,17.922,35.24,2.35
26587,02/16/2025 22:16:00,0.336,17.928,35.11,2.31
26588,02/16/2025 22:17:00,0.333,17.935,35.12,2.32
26589,02/16/2025 22:18:00,0.33,17.941,35.02,2.28
26590,02/16/2025 22:19:00,0.333,17.943,34.95,2.25
26591,02/16/2025 22:20:00,0.333,17.944,35.07,2.3
26592,02/16/2025 22:21:00,0.336,17.949,35.1,2.32
26593,02/16/2025 22:22:00,0.333,17.956,35.16,2.35
26594,02/16/2025 22:23:00,0.336,17.964,35.08,2.33
26595,02/16/2025 22:24:00,0.336,17.973,35.08,2.33
26596,02/16/2025 22:25:00,0.333,17.98,35.01,2.31
26597,02/16/2025 22:26:00,0.336,17.983,34.97,2.3
26598,02/16/2025 22:27:00,0.333,17.99,35.02,2.32
26599,02/16/2025 22:28:00,0.336,17.996,34.89,2.28
26600,02/16/2025 22:29:00,0.336,17.998,34.71,2.21
26601,02/16/2025 22:30:00,0.336,17.999,34.71,2.21
26602,02/16/2025 22:31:00,0.339,18.002,34.75,2.23
26603,02/16/2025 22:32:00,0.336,18.007,34.62,2.18
26604,02/16/2025 22:33:00,0.336,18.01,34.51,2.14
26605,02/16/2025 22:34:00,0.336,18.013,34.43,2.11
26606,02/16/2025 22:35:00,0.339,18.014,34.38,2.09
26607,02/16/2025 22:36:00,0.339,18.016,34.33,2.07
26608,02/16/2025 22:37:00,0.336,18.01,34.29,2.05
26609,02/16/2025 22:38:00,0.339,18.01,34.48,2.12
26610,02/16/2025 22:39:00,0.336,18.014,34.27,2.04
26611,02/16/2025 22:40:00,0.336,18.025,34.12,1.99
26612,02/16/2025 22:41:00,0.336,18.023,34.36,2.09
26613,02/16/2025 22:42:00,0.336,18.028,34.36,2.09
26614,02/16/2025 22:43:00,0.333,18.035,34.11,2.0
26615,02/16/2025 22:44:00,0.336,18.039,34.08,1.99
26616,02/16/2025 22:45:00,0.336,18.044,33.99,1.95
26617,02/16/2025 22:46:00,0.336,18.045,33.65,1.82
26618,02/16/2025 22:47:00,0.339,18.048,33.54,1.77
26619,02/16/2025 22:48:00,0.336,18.053,33.5,1.76
26620,02/16/2025 22:49:00,0.336,18.056,33.31,1.68
26621,02/16/2025 22:50:00,0.336,18.057,33.15,1.62
26622,02/16/2025 22:51:00,0.336,18.059,33.07,1.59
26623,02/16/2025 22:52:00,0.336,18.062,33.16,1.62
26624,02/16/2025 22:53:00,0.333,18.062,33.18,1.63
26625,02/16/2025 22:54:00,0.336,18.068,33.38,1.72
26626,02/16/2025 22:55:00,0.336,18.077,33.46,1.76
26627,02/16/2025 22:56:00,0.336,18.083,33.44,1.76
26628,02/16/2025 22:57:00,0.336,18.087,33.34,1.72
26629,02/16/2025 22:58:00,0.339,18.09,33.24,1.68
26630,02/16/2025 22:59:00,0.336,18.094,33.14,1.65
26631,02/16/2025 23:00:00,0.333,18.099,32.83,1.52
26632,02/16/2025 23:01:00,0.336,18.096,32.74,1.48
26633,02/16/2025 23:02:00,0.336,18.1,32.46,1.36
26634,02/16/2025 23:03:00,0.336,18.102,32.41,1.34
26635,02/16/2025 23:04:00,0.336,18.103,32.23,1.26
26636,02/16/2025 23:05:00,0.336,18.099,32.24,1.27
26637,02/16/2025 23:06:00,0.339,18.103,32.19,1.25
26638,02/16/2025 23:07:00,0.339,18.108,32.19,1.25
26639,02/16/2025 23:08:00,0.339,18.111,32.17,1.25
26640,02/16/2025 23:09:00,0.339,18.108,32.29,1.29
26641,02/16/2025 23:10:00,0.339,18.118,32.14,1.24
26642,02/16/2025 23:11:00,0.336,18.127,32.04,1.21
26643,02/16/2025 23:12:00,0.345,18.129,32.04,1.21
26644,02/16/2025 23:13:00,0.339,18.129,32.03,1.2
26645,02/16/2025 23:14:00,0.339,18.136,31.8,1.11
26646,02/16/2025 23:15:00,0.339,18.132,31.58,1.01
26647,02/16/2025 23:16:00,0.339,18.135,31.55,1.0
26648,02/16/2025 23:17:00,0.336,18.142,31.41,0.94
26649,02/16/2025 23:18:00,0.336,18.145,31.19,0.85
26650,02/16/2025 23:19:00,0.339,18.148,31.02,0.77
26651,02/16/2025 23:20:00,0.336,18.152,31.02,0.78
26652,02/16/2025 23:21:00,0.336,18.149,31.29,0.9
26653,02/16/2025 23:22:00,0.339,18.154,31.42,0.96
26654,02/16/2025 23:23:00,0.336,18.166,30.98,0.77
26655,02/16/2025 23:24:00,0.339,18.173,30.85,0.72
26656,02/16/2025 23:25:00,0.336,18.179,30.84,0.72
26657,02/16/2025 23:26:00,0.339,18.185,30.75,0.68
26658,02/16/2025 23:27:00,0.339,18.196,30.59,0.62
26659,02/16/2025 23:28:00,0.339,18.2,30.49,0.58
26660,02/16/2025 23:29:00,0.339,18.203,30.4,0.54
26661,02/16/2025 23:30:00,0.339,18.209,30.38,0.54
26662,02/16/2025 23:31:00,0.339,18.216,30.29,0.5
26663,02/16/2025 23:32:00,0.339,18.218,30.16,0.45
26664,02/16/2025 23:33:00,0.339,18.225,30.18,0.46
26665,02/16/2025 23:34:00,0.339,18.233,30.12,0.44
26666,02/16/2025 23:35:00,0.339,18.24,30.1,0.44
26667,02/16/2025 23:36:00,0.339,18.251,30.12,0.46
26668,02/16/2025 23:37:00,0.342,18.264,30.06,0.44
26669,02/16/2025 23:38:00,0.339,18.274,29.98,0.41
26670,02/16/2025 23:39:00,0.342,18.286,30.04,0.45
26671,02/16/2025 23:40:00,0.339,18.292,30.02,0.45
26672,02/16/2025 23:41:00,0.339,18.303,29.85,0.38
26673,02/16/2025 23:42:00,0.336,18.31,29.89,0.4
26674,02/16/2025 23:43:00,0.339,18.317,29.6,0.27
26675,02/16/2025 23:44:00,0.339,18.325,29.48,0.22
26676,02/16/2025 23:45:00,0.339,18.329,29.45,0.21
26677,02/16/2025 23:46:00,0.339,18.331,29.39,0.19
26678,02/16/2025 23:47:00,0.342,18.335,29.29,0.14
26679,02/16/2025 23:48:00,0.342,18.338,29.25,0.12
26680,02/16/2025 23:49:00,0.339,18.341,29.09,0.05
26681,02/16/2025 23:50:00,0.339,18.35,28.99,0.01
26682,02/16/2025 23:51:00,0.339,18.355,28.97,0.01
26683,02/16/2025 23:52:00,0.339,18.358,29.21,0.12
26684,02/16/2025 23:53:00,0.339,18.353,29.42,0.22
26685,02/16/2025 23:54:00,0.339,18.366,29.26,0.16
26686,02/16/2025 23:55:00,0.342,18.366,29.09,0.08
26687,02/16/2025 23:56:00,0.342,18.372,28.99,0.03
26688,02/16/2025 23:57:00,0.342,18.366,28.85,-0.04
26689,02/16/2025 23:58:00,0.342,18.371,28.67,-0.12
26690,02/16/2025 23:59:00,0.339,18.374,28.65,-0.13
26691,02/17/2025 00:00:00,0.342,18.375,28.49,-0.21
26692,02/17/2025 00:01:00,0.339,18.375,28.4,-0.25
26693,02/17/2025 00:02:00,0.339,18.38,28.4,-0.24
26694,02/17/2025 00:03:00,0.339,18.38,28.29,-0.3
26695,02/17/2025 00:04:00,0.339,18.384,28.39,-0.25
26696,02/17/2025 00:05:00,0.336,18.389,28.41,-0.23
26697,02/17/2025 00:06:00,0.336,18.39,28.47,-0.2
26698,02/17/2025 00:07:00,0.339,18.395,28.65,-0.11
26699,02/17/2025 00:08:00,0.339,18.398,28.66,-0.1
26700,02/17/2025 00:09:00,0.339,18.396,28.68,-0.1
26701,02/17/2025 00:10:00,0.339,18.399,28.6,-0.13
26702,02/17/2025 00:11:00,0.342,18.395,28.63,-0.12
26703,02/17/2025 00:12:00,0.339,18.396,28.62,-0.12
26704,02/17/2025 00:13:00,0.339,18.395,28.45,-0.21
26705,02/17/2025 00:14:00,0.339,18.395,28.21,-0.32
26706,02/17/2025 00:15:00,0.339,18.392,28.11,-0.37
26707,02/17/2025 00:16:00,0.339,18.39,28.11,-0.37
26708,02/17/2025 00:17:00,0.342,18.386,28.04,-0.41
26709,02/17/2025 00:18:00,0.339,18.371,28.36,-0.27
26710,02/17/2025 00:19:00,0.339,18.375,28.34,-0.28
26711,02/17/2025 00:20:00,0.339,18.381,28.43,-0.23
26712,02/17/2025 00:21:00,0.339,18.384,28.45,-0.22
26713,02/17/2025 00:22:00,0.339,18.389,28.39,-0.24
26714,02/17/2025 00:23:00,0.336,18.392,28.33,-0.27
26715,02/17/2025 00:24:00,0.339,18.381,28.19,-0.35
26716,02/17/2025 00:25:00,0.339,18.384,28.14,-0.36
26717,02/17/2025 00:26:00,0.339,18.384,28.08,-0.39
26718,02/17/2025 00:27:00,0.339,18.38,28.13,-0.38
26719,02/17/2025 00:28:00,0.339,18.383,28.07,-0.4
26720,02/17/2025 00:29:00,0.339,18.378,28.06,-0.41
26721,02/17/2025 00:30:00,0.342,18.371,28.01,-0.44
26722,02/17/2025 00:31:00,0.339,18.368,28.06,-0.42
26723,02/17/2025 00:32:00,0.339,18.368,27.85,-0.52
26724,02/17/2025 00:33:00,0.339,18.368,27.85,-0.52
26725,02/17/2025 00:34:00,0.342,18.368,27.91,-0.49
26726,02/17/2025 00:35:00,0.339,18.374,27.98,-0.45
26727,02/17/2025 00:36:00,0.339,18.381,27.93,-0.47
26728,02/17/2025 00:37:00,0.339,18.384,27.84,-0.51
26729,02/17/2025 00:38:00,0.339,18.383,27.82,-0.52
26730,02/17/2025 00:39:00,0.339,18.383,28.0,-0.44
26731,02/17/2025 00:40:00,0.336,18.386,28.13,-0.37
26732,02/17/2025 00:41:00,0.339,18.387,28.01,-0.43
26733,02/17/2025 00:42:00,0.336,18.387,27.98,-0.44
26734,02/17/2025 00:43:00,0.336,18.384,27.88,-0.49
26735,02/17/2025 00:44:00,0.339,18.381,27.87,-0.5
26736,02/17/2025 00:45:00,0.342,18.375,27.81,-0.54
26737,02/17/2025 00:46:00,0.342,18.375,27.8,-0.54
26738,02/17/2025 00:47:00,0.342,18.371,27.85,-0.52
26739,02/17/2025 00:48:00,0.339,18.368,27.95,-0.47
26740,02/17/2025 00:49:00,0.339,18.368,28.1,-0.4
26741,02/17/2025 00:50:00,0.342,18.371,28.08,-0.4
26742,02/17/2025 00:51:00,0.342,18.372,28.06,-0.42
26743,02/17/2025 00:52:00,0.342,18.371,28.14,-0.38
26744,02/17/2025 00:53:00,0.342,18.368,27.97,-0.46
26745,02/17/2025 00:54:00,0.342,18.368,28.04,-0.43
26746,02/17/2025 00:55:00,0.342,18.362,27.93,-0.49
26747,02/17/2025 00:56:00,0.345,18.363,27.93,-0.49
26748,02/17/2025 00:57:00,0.345,18.358,27.72,-0.59
26749,02/17/2025 00:58:00,0.345,18.353,27.65,-0.63
26750,02/17/2025 00:59:00,0.342,18.344,27.62,-0.66
26751,02/17/2025 01:00:00,0.342,18.34,27.75,-0.6
26752,02/17/2025 01:01:00,0.339,18.343,27.72,-0.61
26753,02/17/2025 01:02:00,0.342,18.335,27.46,-0.74
26754,02/17/2025 01:03:00,0.345,18.331,27.65,-0.65
26755,02/17/2025 01:04:00,0.345,18.335,27.73,-0.61
26756,02/17/2025 01:05:00,0.342,18.332,27.6,-0.67
26757,02/17/2025 01:06:00,0.345,18.335,27.45,-0.75
26758,02/17/2025 01:07:00,0.339,18.334,27.43,-0.76
26759,02/17/2025 01:08:00,0.339,18.337,27.5,-0.72
26760,02/17/2025 01:09:00,0.342,18.338,27.42,-0.76
26761,02/17/2025 01:10:00,0.342,18.338,27.26,-0.84
26762,02/17/2025 01:11:00,0.339,18.337,27.23,-0.86
26763,02/17/2025 01:12:00,0.339,18.331,27.2,-0.88
26764,02/17/2025 01:13:00,0.342,18.332,27.13,-0.91
26765,02/17/2025 01:14:00,0.342,18.332,27.1,-0.93
26766,02/17/2025 01:15:00,0.342,18.332,26.99,-0.98
26767,02/17/2025 01:16:00,0.339,18.337,27.07,-0.94
26768,02/17/2025 01:17:00,0.339,18.34,27.03,-0.95
26769,02/17/2025 01:18:00,0.342,18.344,26.84,-1.05
26770,02/17/2025 01:19:00,0.339,18.346,26.84,-1.05
26771,02/17/2025 01:20:00,0.342,18.346,26.93,-1.0
26772,02/17/2025 01:21:00,0.339,18.353,26.9,-1.01
26773,02/17/2025 01:22:00,0.342,18.365,26.68,-1.11
26774,02/17/2025 01:23:00,0.342,18.369,26.63,-1.13
26775,02/17/2025 01:24:00,0.339,18.368,26.53,-1.19
26776,02/17/2025 01:25:00,0.339,18.378,26.47,-1.21
26777,02/17/2025 01:26:00,0.342,18.38,26.34,-1.27
26778,02/17/2025 01:27:00,0.342,18.38,26.43,-1.23
26779,02/17/2025 01:28:00,0.339,18.386,26.34,-1.27
26780,02/17/2025 01:29:00,0.339,18.387,26.31,-1.28
26781,02/17/2025 01:30:00,0.342,18.395,26.35,-1.25
26782,02/17/2025 01:31:00,0.342,18.402,26.5,-1.17
26783,02/17/2025 01:32:00,0.342,18.411,26.54,-1.14
26784,02/17/2025 01:33:00,0.342,18.423,26.51,-1.15
26785,02/17/2025 01:34:00,0.342,18.433,26.37,-1.21
26786,02/17/2025 01:35:00,0.342,18.436,26.34,-1.22
26787,02/17/2025 01:36:00,0.342,18.438,26.41,-1.19
26788,02/17/2025 01:37:00,0.342,18.444,26.31,-1.23
26789,02/17/2025 01:38:00,0.342,18.451,26.25,-1.26
26790,02/17/2025 01:39:00,0.345,18.456,26.12,-1.33
26791,02/17/2025 01:40:00,0.345,18.456,26.01,-1.38
26792,02/17/2025 01:41:00,0.348,18.453,26.39,-1.19
26793,02/17/2025 01:42:00,0.345,18.454,26.27,-1.24
26794,02/17/2025 01:43:00,0.345,18.459,26.25,-1.26
26795,02/17/2025 01:44:00,0.342,18.462,26.17,-1.29
26796,02/17/2025 01:45:00,0.345,18.466,26.16,-1.29
26797,02/17/2025 01:46:00,0.345,18.471,26.01,-1.37
26798,02/17/2025 01:47:00,0.348,18.479,26.14,-1.29
26799,02/17/2025 01:48:00,0.342,18.487,25.91,-1.4
26800,02/17/2025 01:49:00,0.342,18.496,25.97,-1.37
26801,02/17/2025 01:50:00,0.339,18.499,26.0,-1.35
26802,02/17/2025 01:51:00,0.339,18.502,25.9,-1.4
26803,02/17/2025 01:52:00,0.342,18.509,25.92,-1.38
26804,02/17/2025 01:53:00,0.342,18.506,25.8,-1.45
26805,02/17/2025 01:54:00,0.339,18.509,25.74,-1.48
26806,02/17/2025 01:55:00,0.339,18.512,25.74,-1.47
26807,02/17/2025 01:56:00,0.339,18.511,25.58,-1.56
26808,02/17/2025 01:57:00,0.342,18.506,25.48,-1.62
26809,02/17/2025 01:58:00,0.342,18.505,25.61,-1.55
26810,02/17/2025 01:59:00,0.339,18.509,25.81,-1.44
26811,02/17/2025 02:00:00,0.339,18.512,25.76,-1.47
26812,02/17/2025 02:01:00,0.339,18.518,25.81,-1.43
26813,02/17/2025 02:02:00,0.339,18.517,25.83,-1.42
26814,02/17/2025 02:03:00,0.339,18.52,25.84,-1.41
26815,02/17/2025 02:04:00,0.339,18.526,25.76,-1.45
26816,02/17/2025 02:05:00,0.339,18.53,25.67,-1.5
