#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Light , lux","Dew Point , °C"
26836,02/02/2025 02:45:45,101.207,30.32,9.54,0.0,-5.29
26837,02/02/2025 02:46:45,100.902,30.317,9.66,0.0,-5.14
26838,02/02/2025 02:47:45,86.989,30.309,9.56,0.0,-5.28
26839,02/02/2025 02:48:45,99.962,30.314,9.85,0.0,-4.87
26840,02/02/2025 02:49:45,100.102,30.311,9.8,0.0,-4.94
26841,02/02/2025 02:50:45,101.106,30.306,9.85,0.0,-4.88
26842,02/02/2025 02:51:45,99.599,30.308,9.8,0.0,-4.95
26843,02/02/2025 02:52:45,88.341,30.301,9.6,0.0,-5.22
26844,02/02/2025 02:53:45,100.188,30.3,9.64,0.0,-5.18
26845,02/02/2025 02:54:45,101.778,30.294,9.62,0.0,-5.2
26846,02/02/2025 02:55:45,101.222,30.29,9.77,0.0,-5.01
26847,02/02/2025 02:56:45,101.445,30.29,9.82,0.0,-4.94
26848,02/02/2025 02:57:45,86.409,30.283,9.69,0.0,-5.12
26849,02/02/2025 02:58:45,99.852,30.287,10.0,0.0,-4.7
26850,02/02/2025 02:59:45,101.28,30.29,9.95,0.0,-4.76
26851,02/02/2025 03:00:45,101.585,30.286,10.0,0.0,-4.7
26852,02/02/2025 03:01:45,100.737,30.289,9.85,0.0,-4.9
26853,02/02/2025 03:02:45,88.725,30.273,9.6,0.0,-5.24
26854,02/02/2025 03:03:45,100.719,30.275,9.64,0.0,-5.2
26855,02/02/2025 03:04:45,101.546,30.273,9.69,0.0,-5.13
26856,02/02/2025 03:05:45,101.732,30.268,9.83,0.0,-4.93
26857,02/02/2025 03:06:45,101.454,30.27,9.74,0.0,-5.06
26858,02/02/2025 03:07:45,88.676,30.265,9.75,0.0,-5.05
26859,02/02/2025 03:08:45,100.92,30.272,9.92,0.0,-4.82
26860,02/02/2025 03:09:45,100.697,30.273,9.97,0.0,-4.75
26861,02/02/2025 03:10:45,101.024,30.27,9.88,0.0,-4.87
26862,02/02/2025 03:11:45,99.8,30.268,9.8,0.0,-4.98
26863,02/02/2025 03:12:45,87.669,30.259,9.67,0.0,-5.16
26864,02/02/2025 03:13:45,102.528,30.249,9.57,0.0,-5.31
26865,02/02/2025 03:14:45,101.546,30.245,9.64,0.0,-5.22
26866,02/02/2025 03:15:45,101.537,30.237,9.64,0.0,-5.23
26867,02/02/2025 03:16:45,100.737,30.221,9.67,0.0,-5.19
26868,02/02/2025 03:17:45,91.35,30.209,9.69,0.0,-5.18
26869,02/02/2025 03:18:45,100.435,30.209,10.0,0.0,-4.76
26870,02/02/2025 03:19:45,99.767,30.216,9.93,0.0,-4.84
26871,02/02/2025 03:20:45,101.411,30.212,9.9,0.0,-4.89
26872,02/02/2025 03:21:45,99.794,30.207,9.98,0.0,-4.79
26873,02/02/2025 03:22:45,86.128,30.201,9.77,0.0,-5.08
26874,02/02/2025 03:23:45,101.024,30.201,9.75,0.0,-5.1
26875,02/02/2025 03:24:45,101.747,30.194,9.68,0.0,-5.19
26876,02/02/2025 03:25:45,101.216,30.188,9.77,0.0,-5.09
26877,02/02/2025 03:26:45,102.199,30.18,9.67,0.0,-5.23
26878,02/02/2025 03:27:45,88.771,30.16,9.59,0.0,-5.35
26879,02/02/2025 03:28:45,101.012,30.157,10.0,0.0,-4.8
26880,02/02/2025 03:29:45,99.635,30.157,9.93,0.0,-4.89
26881,02/02/2025 03:30:45,100.902,30.147,9.98,0.0,-4.83
26882,02/02/2025 03:31:45,99.513,30.138,9.83,0.0,-5.03
26883,02/02/2025 03:32:45,88.527,30.119,9.72,0.0,-5.21
26884,02/02/2025 03:33:45,99.901,30.108,9.63,0.0,-5.33
26885,02/02/2025 03:34:45,101.549,30.102,9.72,0.0,-5.22
26886,02/02/2025 03:35:45,99.486,30.097,9.8,0.0,-5.11
26887,02/02/2025 03:36:45,101.906,30.089,9.68,0.0,-5.28
26888,02/02/2025 03:37:45,85.893,30.072,9.72,0.0,-5.24
26889,02/02/2025 03:38:45,100.597,30.067,9.96,0.0,-4.92
26890,02/02/2025 03:39:45,100.304,30.062,9.95,0.0,-4.94
26891,02/02/2025 03:40:45,101.491,30.053,9.94,0.0,-4.95
26892,02/02/2025 03:41:45,100.813,30.051,9.97,0.0,-4.91
26893,02/02/2025 03:42:45,91.53,30.045,9.76,0.0,-5.2
26894,02/02/2025 03:43:45,99.294,30.05,9.76,0.0,-5.2
26895,02/02/2025 03:44:45,101.616,30.053,9.79,0.0,-5.15
26896,02/02/2025 03:45:45,101.408,30.059,9.8,0.0,-5.14
26897,02/02/2025 03:46:45,101.012,30.048,9.79,0.0,-5.16
26898,02/02/2025 03:47:45,86.299,30.048,9.83,0.0,-5.11
26899,02/02/2025 03:48:45,100.462,30.059,10.08,0.0,-4.77
26900,02/02/2025 03:49:45,100.346,30.065,9.94,0.0,-4.94
26901,02/02/2025 03:50:45,100.591,30.067,10.03,0.0,-4.83
26902,02/02/2025 03:51:45,101.399,30.07,9.91,0.0,-4.98
26903,02/02/2025 03:52:45,86.104,30.058,9.61,0.0,-5.39
26904,02/02/2025 03:53:45,102.541,30.053,9.75,0.0,-5.22
26905,02/02/2025 03:54:45,101.537,30.051,9.79,0.0,-5.15
26906,02/02/2025 03:55:45,101.546,30.053,9.91,0.0,-4.99
26907,02/02/2025 03:56:45,101.381,30.061,9.84,0.0,-5.08
26908,02/02/2025 03:57:45,85.853,30.062,9.76,0.0,-5.19
26909,02/02/2025 03:58:45,99.944,30.072,10.26,0.0,-4.53
26910,02/02/2025 03:59:45,101.32,30.075,10.11,0.0,-4.72
26911,02/02/2025 04:00:45,100.664,30.08,9.96,0.0,-4.91
26912,02/02/2025 04:01:45,100.587,30.08,9.96,0.0,-4.91
26913,02/02/2025 04:02:45,87.541,30.072,9.75,0.0,-5.2
26914,02/02/2025 04:03:45,100.804,30.075,9.7,0.0,-5.27
26915,02/02/2025 04:04:45,101.961,30.083,9.88,0.0,-5.02
26916,02/02/2025 04:05:45,101.619,30.083,9.79,0.0,-5.13
26917,02/02/2025 04:06:45,102.211,30.081,9.79,0.0,-5.13
26918,02/02/2025 04:07:45,88.49,30.072,9.83,0.0,-5.09
26919,02/02/2025 04:08:45,101.546,30.083,10.06,0.0,-4.78
26920,02/02/2025 04:09:45,100.725,30.084,9.97,0.0,-4.89
26921,02/02/2025 04:10:45,100.124,30.076,9.97,0.0,-4.89
26922,02/02/2025 04:11:45,101.1,30.078,9.91,0.0,-4.98
26923,02/02/2025 04:12:45,86.113,30.072,9.79,0.0,-5.14
26924,02/02/2025 04:13:45,100.716,30.075,9.88,0.0,-5.02
26925,02/02/2025 04:14:45,102.263,30.08,9.89,0.0,-5.0
26926,02/02/2025 04:15:45,101.155,30.086,9.79,0.0,-5.13
26927,02/02/2025 04:16:45,101.668,30.078,9.78,0.0,-5.15
26928,02/02/2025 04:17:45,87.062,30.062,9.7,0.0,-5.27
26929,02/02/2025 04:18:45,101.076,30.069,10.04,0.0,-4.81
26930,02/02/2025 04:19:45,99.895,30.07,10.03,0.0,-4.83
26931,02/02/2025 04:20:45,101.857,30.064,10.01,0.0,-4.86
26932,02/02/2025 04:21:45,101.509,30.062,10.04,0.0,-4.81
26933,02/02/2025 04:22:45,88.679,30.056,9.79,0.0,-5.15
26934,02/02/2025 04:23:45,101.436,30.054,9.76,0.0,-5.2
26935,02/02/2025 04:24:45,101.192,30.061,9.86,0.0,-5.06
26936,02/02/2025 04:25:45,102.068,30.065,9.89,0.0,-5.01
26937,02/02/2025 04:26:45,101.195,30.064,9.91,0.0,-4.99
26938,02/02/2025 04:27:45,86.839,30.059,9.76,0.0,-5.19
26939,02/02/2025 04:28:45,99.986,30.062,10.09,0.0,-4.75
26940,02/02/2025 04:29:45,100.993,30.059,10.16,0.0,-4.66
26941,02/02/2025 04:30:45,100.365,30.059,10.04,0.0,-4.82
26942,02/02/2025 04:31:45,100.481,30.062,10.08,0.0,-4.77
26943,02/02/2025 04:32:45,87.919,30.051,9.79,0.0,-5.15
26944,02/02/2025 04:33:45,100.377,30.045,9.76,0.0,-5.2
26945,02/02/2025 04:34:45,100.151,30.045,9.94,0.0,-4.96
26946,02/02/2025 04:35:45,101.741,30.048,9.84,0.0,-5.09
26947,02/02/2025 04:36:45,101.424,30.048,9.94,0.0,-4.96
26948,02/02/2025 04:37:45,85.512,30.043,9.86,0.0,-5.07
26949,02/02/2025 04:38:45,99.62,30.047,10.09,0.0,-4.76
26950,02/02/2025 04:39:45,100.053,30.047,10.17,0.0,-4.66
26951,02/02/2025 04:40:45,100.014,30.051,10.08,0.0,-4.78
26952,02/02/2025 04:41:45,101.36,30.051,10.03,0.0,-4.84
26953,02/02/2025 04:42:45,86.879,30.039,9.77,0.0,-5.19
26954,02/02/2025 04:43:45,100.551,30.032,9.81,0.0,-5.15
26955,02/02/2025 04:44:45,102.037,30.032,9.86,0.0,-5.08
26956,02/02/2025 04:45:45,101.784,30.029,9.79,0.0,-5.17
26957,02/02/2025 04:46:45,101.561,30.029,9.84,0.0,-5.1
26958,02/02/2025 04:47:45,85.698,30.018,9.81,0.0,-5.16
26959,02/02/2025 04:48:45,100.758,30.017,10.16,0.0,-4.7
26960,02/02/2025 04:49:45,100.761,30.018,10.01,0.0,-4.89
26961,02/02/2025 04:50:45,100.81,30.018,10.11,0.0,-4.76
26962,02/02/2025 04:51:45,100.105,30.014,10.04,0.0,-4.85
26963,02/02/2025 04:52:45,88.377,30.009,9.73,0.0,-5.27
26964,02/02/2025 04:53:45,101.555,30.012,9.75,0.0,-5.25
26965,02/02/2025 04:54:45,101.711,30.014,9.83,0.0,-5.14
26966,02/02/2025 04:55:45,102.409,30.009,9.88,0.0,-5.08
26967,02/02/2025 04:56:45,102.199,30.012,9.79,0.0,-5.19
26968,02/02/2025 04:57:45,88.222,30.01,9.83,0.0,-5.14
26969,02/02/2025 04:58:45,101.045,30.015,10.09,0.0,-4.79
26970,02/02/2025 04:59:45,100.566,30.014,10.16,0.0,-4.7
26971,02/02/2025 05:00:45,101.164,30.015,10.09,0.0,-4.79
26972,02/02/2025 05:01:45,100.157,30.015,10.04,0.0,-4.85
26973,02/02/2025 05:02:45,88.67,30.009,9.84,0.0,-5.12
26974,02/02/2025 05:03:45,100.706,30.009,9.88,0.0,-5.08
26975,02/02/2025 05:04:45,101.314,30.007,9.97,0.0,-4.94
26976,02/02/2025 05:05:45,102.766,30.004,9.92,0.0,-5.01
26977,02/02/2025 05:06:45,101.03,30.003,9.97,0.0,-4.95
26978,02/02/2025 05:07:45,85.411,29.992,9.77,0.0,-5.22
26979,02/02/2025 05:08:45,99.861,29.998,10.2,0.0,-4.65
26980,02/02/2025 05:09:45,101.808,30.001,10.14,0.0,-4.73
26981,02/02/2025 05:10:45,101.277,29.998,10.16,0.0,-4.71
26982,02/02/2025 05:11:45,100.014,29.999,10.11,0.0,-4.78
26983,02/02/2025 05:12:45,86.137,29.988,9.82,0.0,-5.16
26984,02/02/2025 05:13:45,100.649,29.982,9.89,0.0,-5.07
26985,02/02/2025 05:14:45,101.399,29.984,9.89,0.0,-5.07
26986,02/02/2025 05:15:45,101.778,29.982,9.97,0.0,-4.97
26987,02/02/2025 05:16:45,100.758,29.982,9.92,0.0,-5.03
26988,02/02/2025 05:17:45,86.641,29.981,9.94,0.0,-5.01
26989,02/02/2025 05:18:45,99.709,29.982,10.09,0.0,-4.81
26990,02/02/2025 05:19:45,100.316,29.982,10.24,0.0,-4.62
26991,02/02/2025 05:20:45,99.977,29.982,10.19,0.0,-4.69
26992,02/02/2025 05:21:45,99.229,29.981,10.07,0.0,-4.84
26993,02/02/2025 05:22:45,85.896,29.976,9.89,0.0,-5.08
26994,02/02/2025 05:23:45,101.918,29.973,9.89,0.0,-5.08
26995,02/02/2025 05:24:45,101.164,29.966,9.89,0.0,-5.09
26996,02/02/2025 05:25:45,100.389,29.965,10.0,0.0,-4.94
26997,02/02/2025 05:26:45,101.634,29.968,10.0,0.0,-4.94
26998,02/02/2025 05:27:45,88.353,29.96,9.84,0.0,-5.16
26999,02/02/2025 05:28:45,100.27,29.965,10.17,0.0,-4.72
27000,02/02/2025 05:29:45,100.972,29.959,10.19,0.0,-4.7
27001,02/02/2025 05:30:45,101.076,29.957,10.14,0.0,-4.77
27002,02/02/2025 05:31:45,100.706,29.952,10.0,0.0,-4.95
27003,02/02/2025 05:32:45,88.832,29.938,9.89,0.0,-5.11
27004,02/02/2025 05:33:45,101.07,29.943,9.92,0.0,-5.06
27005,02/02/2025 05:34:45,101.311,29.935,9.94,0.0,-5.05
27006,02/02/2025 05:35:45,101.827,29.932,9.91,0.0,-5.09
27007,02/02/2025 05:36:45,100.108,29.929,9.92,0.0,-5.07
27008,02/02/2025 05:37:45,87.114,29.916,9.92,0.0,-5.08
27009,02/02/2025 05:38:45,99.873,29.919,10.22,0.0,-4.69
27010,02/02/2025 05:39:45,100.423,29.916,10.22,0.0,-4.7
27011,02/02/2025 05:40:45,100.862,29.915,10.22,0.0,-4.7
27012,02/02/2025 05:41:45,100.398,29.907,10.12,0.0,-4.83
27013,02/02/2025 05:42:45,87.999,29.9,10.0,0.0,-4.99
27014,02/02/2025 05:43:45,101.338,29.9,9.96,0.0,-5.05
27015,02/02/2025 05:44:45,102.156,29.896,10.0,0.0,-4.99
27016,02/02/2025 05:45:45,101.884,29.896,10.07,0.0,-4.9
27017,02/02/2025 05:46:45,101.979,29.893,10.05,0.0,-4.93
27018,02/02/2025 05:47:45,86.03,29.886,9.91,0.0,-5.13
27019,02/02/2025 05:48:45,100.337,29.885,10.32,0.0,-4.59
27020,02/02/2025 05:49:45,100.725,29.885,10.17,0.0,-4.79
27021,02/02/2025 05:50:45,99.785,29.885,10.12,0.0,-4.85
27022,02/02/2025 05:51:45,100.929,29.888,10.12,0.0,-4.85
27023,02/02/2025 05:52:45,88.17,29.88,9.86,0.0,-5.2
27024,02/02/2025 05:53:45,100.072,29.872,9.94,0.0,-5.1
27025,02/02/2025 05:54:45,101.033,29.866,9.94,0.0,-5.1
27026,02/02/2025 05:55:45,102.052,29.871,10.0,0.0,-5.01
27027,02/02/2025 05:56:45,101.72,29.869,9.92,0.0,-5.12
27028,02/02/2025 05:57:45,86.101,29.863,9.92,0.0,-5.12
27029,02/02/2025 05:58:45,100.551,29.866,10.23,0.0,-4.71
27030,02/02/2025 05:59:45,99.51,29.864,10.12,0.0,-4.86
27031,02/02/2025 06:00:45,101.36,29.861,10.17,0.0,-4.8
27032,02/02/2025 06:01:45,99.846,29.86,10.1,0.0,-4.89
27033,02/02/2025 06:02:45,86.699,29.85,9.92,0.0,-5.14
27034,02/02/2025 06:03:45,100.969,29.85,9.84,0.0,-5.25
27035,02/02/2025 06:04:45,102.373,29.844,10.02,0.0,-5.01
27036,02/02/2025 06:05:45,101.613,29.845,10.05,0.0,-4.96
27037,02/02/2025 06:06:45,100.523,29.844,9.95,0.0,-5.1
27038,02/02/2025 06:07:45,86.079,29.836,9.89,0.0,-5.19
27039,02/02/2025 06:08:45,99.962,29.844,10.3,0.0,-4.64
27040,02/02/2025 06:09:45,100.78,29.85,10.26,0.0,-4.68
27041,02/02/2025 06:10:45,101.515,29.852,10.28,0.0,-4.66
27042,02/02/2025 06:11:45,99.513,29.85,10.17,0.0,-4.81
27043,02/02/2025 06:12:45,87.013,29.845,9.95,0.0,-5.1
27044,02/02/2025 06:13:45,100.664,29.842,9.89,0.0,-5.18
27045,02/02/2025 06:14:45,101.9,29.844,10.02,0.0,-5.01
27046,02/02/2025 06:15:45,102.44,29.856,10.13,0.0,-4.85
27047,02/02/2025 06:16:45,102.287,29.861,10.08,0.0,-4.91
27048,02/02/2025 06:17:45,86.854,29.867,10.02,0.0,-4.99
27049,02/02/2025 06:18:45,101.442,29.874,10.36,0.0,-4.54
27050,02/02/2025 06:19:45,102.852,29.882,10.25,0.0,-4.68
27051,02/02/2025 06:20:45,102.681,29.883,10.23,0.0,-4.7
27052,02/02/2025 06:21:45,102.855,29.889,10.17,0.0,-4.78
27053,02/02/2025 06:22:45,89.937,29.889,10.04,0.0,-4.95
27054,02/02/2025 06:23:45,103.386,29.896,10.02,0.0,-4.97
27055,02/02/2025 06:24:45,103.374,29.899,9.92,0.0,-5.1
27056,02/02/2025 06:25:45,102.898,29.905,9.97,0.0,-5.03
27057,02/02/2025 06:26:45,102.62,29.918,10.05,0.0,-4.91
27058,02/02/2025 06:27:45,89.766,29.922,10.0,0.0,-4.97
27059,02/02/2025 06:28:45,103.322,29.932,10.32,0.0,-4.55
27060,02/02/2025 06:29:45,103.297,29.937,10.33,0.0,-4.53
27061,02/02/2025 06:30:45,102.94,29.938,10.22,0.0,-4.68
27062,02/02/2025 06:31:45,103.331,29.94,10.14,0.0,-4.78
27063,02/02/2025 06:32:45,91.756,29.932,9.91,0.0,-5.09
27064,02/02/2025 06:33:45,103.685,29.935,9.96,0.0,-5.02
27065,02/02/2025 06:34:45,103.099,29.938,9.99,0.0,-4.98
27066,02/02/2025 06:35:45,102.675,29.94,10.04,0.0,-4.92
27067,02/02/2025 06:36:45,102.748,29.94,10.07,0.0,-4.87
27068,02/02/2025 06:37:45,89.369,29.943,9.94,0.0,-5.04
27069,02/02/2025 06:38:45,101.988,29.949,10.25,0.0,-4.63
27070,02/02/2025 06:39:45,102.406,29.952,10.19,0.0,-4.71
27071,02/02/2025 06:40:45,102.94,29.952,10.2,0.0,-4.69
27072,02/02/2025 06:41:45,102.071,29.954,10.09,0.0,-4.84
27073,02/02/2025 06:42:45,88.948,29.944,9.94,0.0,-5.04
27074,02/02/2025 06:43:45,103.221,29.944,9.92,0.0,-5.06
27075,02/02/2025 06:44:45,103.346,29.946,10.09,0.0,-4.84
27076,02/02/2025 06:45:45,102.791,29.948,10.07,0.0,-4.86
27077,02/02/2025 06:46:45,102.745,29.952,10.0,0.0,-4.95
27078,02/02/2025 06:47:45,89.11,29.954,9.97,0.0,-4.99
27079,02/02/2025 06:48:45,101.967,29.963,10.25,0.0,-4.62
27080,02/02/2025 06:49:45,102.434,29.971,10.25,0.0,-4.61
27081,02/02/2025 06:50:45,103.182,29.974,10.17,0.0,-4.72
27082,02/02/2025 06:51:45,103.355,29.976,10.19,0.0,-4.69
27083,02/02/2025 06:52:45,89.818,29.981,9.97,0.0,-4.97
27084,02/02/2025 06:53:45,102.687,29.985,9.96,0.0,-4.98
27085,02/02/2025 06:54:45,103.499,29.985,9.99,0.0,-4.94
27086,02/02/2025 06:55:45,103.035,29.982,9.89,0.0,-5.08
27087,02/02/2025 06:56:45,102.806,29.979,9.89,0.0,-5.08
27088,02/02/2025 06:57:45,89.57,29.979,9.91,0.0,-5.05
27089,02/02/2025 06:58:45,102.272,29.984,10.24,0.0,-4.62
27090,02/02/2025 06:59:45,102.47,29.995,10.25,0.0,-4.59
27091,02/02/2025 07:00:45,102.382,29.998,10.24,0.0,-4.61
27092,02/02/2025 07:01:45,101.933,29.999,10.09,0.0,-4.8
27093,02/02/2025 07:02:45,91.701,29.996,9.86,0.0,-5.11
27094,02/02/2025 07:03:45,102.94,30.003,9.99,0.0,-4.93
27095,02/02/2025 07:04:45,103.05,30.009,10.01,0.0,-4.9
27096,02/02/2025 07:05:45,103.136,30.014,9.94,0.0,-4.98
27097,02/02/2025 07:06:45,102.812,30.026,10.01,0.0,-4.89
27098,02/02/2025 07:07:45,92.964,30.028,9.89,0.0,-5.04
27099,02/02/2025 07:08:45,102.516,30.032,10.25,0.0,-4.56
27100,02/02/2025 07:09:45,103.117,30.036,10.27,0.0,-4.53
27101,02/02/2025 07:10:45,102.663,30.037,10.16,0.0,-4.68
27102,02/02/2025 07:11:45,103.206,30.047,10.11,0.0,-4.74
27103,02/02/2025 07:12:45,89.363,30.051,9.93,0.0,-4.98
27104,02/02/2025 07:13:45,103.645,30.053,9.91,0.0,-4.99
27105,02/02/2025 07:14:45,103.307,30.061,10.03,0.0,-4.84
27106,02/02/2025 07:15:45,103.453,30.069,10.01,0.0,-4.86
27107,02/02/2025 07:16:45,103.127,30.07,9.86,0.0,-5.05
27108,02/02/2025 07:17:45,91.463,30.07,9.88,0.0,-5.02
27109,02/02/2025 07:18:45,102.306,30.075,10.24,0.0,-4.55
27110,02/02/2025 07:19:45,101.765,30.072,10.16,0.0,-4.66
27111,02/02/2025 07:20:45,102.394,30.072,10.17,0.0,-4.64
27112,02/02/2025 07:21:45,102.657,30.07,10.09,0.0,-4.74
27113,02/02/2025 07:22:45,89.781,30.056,9.79,0.0,-5.15
27114,02/02/2025 07:23:45,103.233,30.048,9.86,0.0,-5.07
27115,02/02/2025 07:24:45,103.279,30.043,9.86,0.0,-5.07
27116,02/02/2025 07:25:45,103.581,30.037,9.94,0.0,-4.96
27117,02/02/2025 07:26:45,103.462,30.032,9.96,0.0,-4.94
27118,02/02/2025 07:27:45,89.601,30.036,9.77,0.0,-5.19
27119,02/02/2025 07:28:45,102.312,30.042,10.04,0.0,-4.83
27120,02/02/2025 07:29:45,102.278,30.047,10.09,0.0,-4.76
27121,02/02/2025 07:30:45,102.199,30.048,10.16,0.0,-4.67
27122,02/02/2025 07:31:45,102.312,30.058,9.99,0.0,-4.89
27123,02/02/2025 07:32:45,88.392,30.054,9.78,0.0,-5.17
27124,02/02/2025 07:33:45,103.105,30.051,9.77,0.0,-5.18
27125,02/02/2025 07:34:45,103.575,30.051,9.88,0.0,-5.04
27126,02/02/2025 07:35:45,103.212,30.05,9.88,0.0,-5.04
27127,02/02/2025 07:36:45,102.928,30.047,9.91,0.0,-5.0
27128,02/02/2025 07:37:45,89.882,30.053,9.84,0.0,-5.08
27129,02/02/2025 07:38:45,102.071,30.054,10.11,0.0,-4.73
27130,02/02/2025 07:39:45,103.359,30.056,10.09,0.0,-4.75
27131,02/02/2025 07:40:45,103.029,30.061,10.14,0.0,-4.69
27132,02/02/2025 07:41:45,102.687,30.072,10.19,0.0,-4.61
27133,02/02/2025 07:42:45,89.042,30.072,9.86,0.0,-5.05
27134,02/02/2025 07:43:45,103.151,30.07,9.86,0.0,-5.05
27135,02/02/2025 07:44:45,103.514,30.069,9.88,0.0,-5.03
27136,02/02/2025 07:45:45,102.998,30.064,9.86,0.0,-5.05
27137,02/02/2025 07:46:45,103.035,30.065,9.89,0.0,-5.01
27138,02/02/2025 07:47:45,89.207,30.072,9.79,0.0,-5.14
27139,02/02/2025 07:48:45,102.193,30.083,10.21,0.0,-4.58
27140,02/02/2025 07:49:45,102.925,30.081,10.22,0.0,-4.56
27141,02/02/2025 07:50:45,103.151,30.086,10.16,0.0,-4.64
27142,02/02/2025 07:51:45,103.536,30.094,9.99,0.0,-4.85
27143,02/02/2025 07:52:45,90.199,30.1,9.84,0.0,-5.05
27144,02/02/2025 07:53:45,103.304,30.105,9.81,0.0,-5.09
27145,02/02/2025 07:54:45,103.09,30.1,9.91,0.0,-4.96
27146,02/02/2025 07:55:45,102.745,30.103,9.99,0.0,-4.85
27147,02/02/2025 07:56:45,102.779,30.114,9.96,0.0,-4.88
27148,02/02/2025 07:57:45,89.9,30.119,9.93,0.0,-4.92
27149,02/02/2025 07:58:45,103.09,30.125,10.32,0.0,-4.4
27150,02/02/2025 07:59:45,103.624,30.13,10.19,0.0,-4.57
27151,02/02/2025 08:00:45,103.389,30.13,10.36,0.0,-4.35
27152,02/02/2025 08:01:45,103.88,30.133,10.17,0.0,-4.59
27153,02/02/2025 08:02:45,90.929,30.138,9.99,0.0,-4.82
27154,02/02/2025 08:03:45,103.569,30.139,10.08,0.0,-4.71
27155,02/02/2025 08:04:45,103.349,30.138,9.98,0.0,-4.84
27156,02/02/2025 08:05:45,102.635,30.15,10.08,0.0,-4.7
27157,02/02/2025 08:06:45,102.541,30.161,9.96,0.0,-4.84
27158,02/02/2025 08:07:45,89.778,30.172,9.95,0.0,-4.86
27159,02/02/2025 08:08:45,103.12,30.179,10.31,0.0,-4.38
27160,02/02/2025 08:09:45,103.05,30.182,10.23,0.0,-4.48
27161,02/02/2025 08:10:45,103.441,30.185,10.19,0.0,-4.52
27162,02/02/2025 08:11:45,103.648,30.196,10.21,0.0,-4.49
27163,02/02/2025 08:12:45,93.989,30.205,10.06,0.0,-4.68
27164,02/02/2025 08:13:45,103.233,30.22,9.93,0.0,-4.84
27165,02/02/2025 08:14:45,102.763,30.229,9.93,0.0,-4.84
27166,02/02/2025 08:15:45,102.614,30.235,9.9,0.0,-4.87
27167,02/02/2025 08:16:45,102.922,30.243,9.83,0.0,-4.96
27168,02/02/2025 08:17:45,89.433,30.243,9.8,0.0,-5.0
27169,02/02/2025 08:18:45,102.266,30.246,10.16,0.0,-4.51
27170,02/02/2025 08:19:45,103.175,30.251,10.08,0.0,-4.62
27171,02/02/2025 08:20:45,103.539,30.256,10.06,0.0,-4.64
27172,02/02/2025 08:21:45,102.779,30.267,10.06,0.0,-4.63
27173,02/02/2025 08:22:45,88.975,30.259,9.77,0.0,-5.03
27174,02/02/2025 08:23:45,103.426,30.256,9.77,0.0,-5.04
27175,02/02/2025 08:24:45,103.426,30.251,9.87,0.0,-4.9
27176,02/02/2025 08:25:45,103.011,30.249,9.9,0.0,-4.86
27177,02/02/2025 08:26:45,102.925,30.248,9.75,0.0,-5.06
27178,02/02/2025 08:27:45,91.627,30.246,9.72,0.0,-5.11
27179,02/02/2025 08:28:45,102.315,30.254,10.1,0.0,-4.59
27180,02/02/2025 08:29:45,103.645,30.259,10.15,0.0,-4.53
27181,02/02/2025 08:30:45,103.667,30.259,10.11,0.0,-4.57
27182,02/02/2025 08:31:45,103.597,30.264,10.03,0.0,-4.68
27183,02/02/2025 08:32:45,91.81,30.264,9.75,0.0,-5.05
27184,02/02/2025 08:33:45,103.359,30.265,9.78,0.0,-5.0
27185,02/02/2025 08:34:45,102.428,30.272,9.95,0.0,-4.78
27186,02/02/2025 08:35:45,102.37,30.279,9.95,0.0,-4.77
27187,02/02/2025 08:36:45,102.452,30.294,9.9,0.0,-4.83
27188,02/02/2025 08:37:45,89.931,30.305,9.77,0.0,-5.0
27189,02/02/2025 08:38:45,103.716,30.309,10.23,0.0,-4.38
27190,02/02/2025 08:39:45,103.139,30.316,10.17,0.0,-4.46
27191,02/02/2025 08:40:45,102.87,30.317,10.15,0.0,-4.48
27192,02/02/2025 08:41:45,103.035,30.33,9.98,0.0,-4.69
27193,02/02/2025 08:42:45,92.442,30.333,9.82,0.0,-4.91
27194,02/02/2025 08:43:45,103.172,30.336,9.82,0.0,-4.9
27195,02/02/2025 08:44:45,102.745,30.339,9.88,0.0,-4.81
27196,02/02/2025 08:45:45,102.266,30.35,9.92,0.0,-4.76
27197,02/02/2025 08:46:45,102.159,30.368,9.93,0.0,-4.72
27198,02/02/2025 08:47:45,92.79,30.38,9.8,0.0,-4.89
27199,02/02/2025 08:48:45,102.635,30.391,10.12,0.0,-4.46
27200,02/02/2025 08:49:45,103.514,30.39,10.13,0.0,-4.44
27201,02/02/2025 08:50:45,103.423,30.393,10.12,0.0,-4.46
27202,02/02/2025 08:51:45,103.001,30.398,10.12,0.0,-4.46
27203,02/02/2025 08:52:45,90.486,30.407,9.87,0.0,-4.78
27204,02/02/2025 08:53:45,102.852,30.417,9.82,0.0,-4.84
27205,02/02/2025 08:54:45,102.617,30.428,9.87,0.0,-4.77
27206,02/02/2025 08:55:45,102.315,30.445,9.97,0.0,-4.62
27207,02/02/2025 08:56:45,102.309,30.465,9.86,0.0,-4.76
27208,02/02/2025 08:57:45,93.031,30.478,9.76,0.0,-4.88
27209,02/02/2025 08:58:45,102.617,30.486,10.23,0.0,-4.24
27210,02/02/2025 08:59:45,103.236,30.488,10.12,0.0,-4.39
27211,02/02/2025 09:00:45,103.294,30.492,10.14,0.0,-4.36
27212,02/02/2025 09:01:45,102.895,30.495,10.04,0.0,-4.49
