#,Date-Time (EST/EDT),"ACCurrent , amp","Temperature , °C","RH , %","Light , lux","Dew Point , °C"
16778,03/10/2025 05:09:26,97.258,31.39,18.06,0.0,4.28
16779,03/10/2025 05:10:26,96.709,31.35,18.06,0.0,4.25
16780,03/10/2025 05:11:26,105.599,31.391,18.06,0.0,4.28
16781,03/10/2025 05:12:26,105.635,31.417,18.1,0.0,4.33
16782,03/10/2025 05:13:26,96.791,31.363,18.06,0.0,4.26
16783,03/10/2025 05:14:26,96.059,31.262,18.08,0.0,4.19
16784,03/10/2025 05:15:26,97.441,31.158,18.13,0.0,4.15
16785,03/10/2025 05:16:26,96.773,31.312,18.1,0.0,4.25
16786,03/10/2025 05:17:26,98.549,31.259,18.1,0.0,4.21
16787,03/10/2025 05:18:26,98.439,31.196,17.98,0.0,4.06
16788,03/10/2025 05:19:26,110.46,31.262,18.01,0.0,4.14
16789,03/10/2025 05:20:26,109.425,31.34,17.93,0.0,4.14
16790,03/10/2025 05:21:26,97.972,31.267,17.88,0.0,4.04
16791,03/10/2025 05:22:26,97.615,31.215,17.88,0.0,4.0
16792,03/10/2025 05:23:26,97.954,31.138,17.88,0.0,3.94
16793,03/10/2025 05:24:26,98.485,31.061,17.89,0.0,3.89
16794,03/10/2025 05:25:26,98.192,31.103,17.91,0.0,3.93
16795,03/10/2025 05:26:26,98.173,31.259,17.9,0.0,4.05
16796,03/10/2025 05:27:26,98.201,31.259,17.9,0.0,4.05
16797,03/10/2025 05:28:26,74.076,30.965,17.91,0.0,3.82
16798,03/10/2025 05:29:26,73.335,30.514,18.05,0.0,3.57
16799,03/10/2025 05:30:26,101.25,30.303,18.01,0.0,3.37
16800,03/10/2025 05:31:26,108.748,30.783,18.18,0.0,3.88
16801,03/10/2025 05:32:26,94.035,30.801,18.1,0.0,3.83
16802,03/10/2025 05:33:26,193.17,30.571,18.18,0.0,3.71
16803,03/10/2025 05:34:26,113.61,30.807,18.21,0.0,3.92
16804,03/10/2025 05:35:26,156.237,31.013,18.16,0.0,4.06
16805,03/10/2025 05:36:26,109.847,31.118,18.13,0.0,4.12
16806,03/10/2025 05:37:26,172.662,31.148,18.03,0.0,4.06
16807,03/10/2025 05:38:26,165.008,31.286,18.05,0.0,4.19
16808,03/10/2025 05:39:26,169.036,31.285,18.01,0.0,4.16
16809,03/10/2025 05:40:26,185.141,31.153,18.02,0.0,4.06
16810,03/10/2025 05:41:26,224.71,30.992,18.03,0.0,3.94
16811,03/10/2025 05:42:26,230.488,30.565,18.11,0.0,3.65
16812,03/10/2025 05:43:26,224.912,30.704,18.19,0.0,3.83
16813,03/10/2025 05:44:26,227.832,30.725,18.22,0.0,3.87
16814,03/10/2025 05:45:26,221.341,30.775,18.19,0.0,3.89
16815,03/10/2025 05:46:26,168.945,30.739,18.19,0.0,3.86
16816,03/10/2025 05:47:26,170.263,30.685,18.21,0.0,3.83
16817,03/10/2025 05:48:26,169.934,30.854,18.15,0.0,3.92
16818,03/10/2025 05:49:26,165.136,30.953,18.16,0.0,4.01
16819,03/10/2025 05:50:26,162.499,31.119,18.11,0.0,4.1
16820,03/10/2025 05:51:26,219.913,31.086,18.06,0.0,4.04
16821,03/10/2025 05:52:26,222.916,30.945,17.94,0.0,3.82
16822,03/10/2025 05:53:26,224.024,30.991,18.0,0.0,3.92
16823,03/10/2025 05:54:26,224.683,30.88,17.95,0.0,3.79
16824,03/10/2025 05:55:26,222.65,30.964,18.0,0.0,3.89
16825,03/10/2025 05:56:26,221.305,31.175,18.01,0.0,4.07
16826,03/10/2025 05:57:26,221.854,31.344,17.98,0.0,4.18
16827,03/10/2025 05:58:26,221.534,31.406,17.86,0.0,4.14
16828,03/10/2025 05:59:26,220.975,31.505,17.79,0.0,4.16
16829,03/10/2025 06:00:26,220.71,31.455,17.67,0.0,4.03
16830,03/10/2025 06:01:26,221.497,31.431,17.82,0.0,4.13
16831,03/10/2025 06:02:26,222.531,31.548,17.74,0.0,4.16
16832,03/10/2025 06:03:26,222.092,31.54,17.73,0.0,4.14
16833,03/10/2025 06:04:26,221.488,31.595,17.7,0.0,4.16
16834,03/10/2025 06:05:26,222.907,31.639,17.67,0.0,4.17
16835,03/10/2025 06:06:26,227.393,31.864,17.75,0.0,4.42
16836,03/10/2025 06:07:26,229.014,32.068,17.71,0.0,4.55
16837,03/10/2025 06:08:26,171.188,32.13,17.58,0.0,4.5
16838,03/10/2025 06:09:26,195.816,32.27,17.49,0.0,4.53
16839,03/10/2025 06:10:26,224.051,32.223,17.43,0.0,4.45
16840,03/10/2025 06:11:26,223.813,32.127,17.43,0.0,4.37
16841,03/10/2025 06:12:26,198.114,32.141,17.35,0.0,4.32
16842,03/10/2025 06:13:26,200.833,32.09,17.36,0.0,4.29
16843,03/10/2025 06:14:26,180.563,32.156,17.35,0.0,4.33
16844,03/10/2025 06:15:26,210.282,32.165,17.34,0.0,4.33
16845,03/10/2025 06:16:26,223.859,32.088,17.34,0.0,4.26
16846,03/10/2025 06:17:26,223.758,32.109,17.35,0.0,4.3
16847,03/10/2025 06:18:26,225.068,32.281,17.42,0.0,4.49
16848,03/10/2025 06:19:26,223.639,32.508,17.41,0.0,4.66
16849,03/10/2025 06:20:26,221.772,32.578,17.38,0.0,4.69
16850,03/10/2025 06:21:26,224.28,32.573,17.35,0.0,4.66
16851,03/10/2025 06:22:26,222.55,32.479,17.3,0.0,4.55
16852,03/10/2025 06:23:26,220.938,32.503,17.23,0.0,4.51
16853,03/10/2025 06:24:26,204.083,32.624,17.22,0.0,4.6
16854,03/10/2025 06:25:26,210.858,32.54,17.24,0.0,4.55
16855,03/10/2025 06:26:26,209.778,32.479,17.22,0.0,4.48
16856,03/10/2025 06:27:26,209.778,32.647,17.24,0.0,4.64
16857,03/10/2025 06:28:26,210.675,32.573,17.13,0.0,4.48
16858,03/10/2025 06:29:26,211.408,32.741,17.23,0.0,4.7
16859,03/10/2025 06:30:26,211.444,32.972,17.17,0.0,4.83
16860,03/10/2025 06:31:26,212.378,33.034,17.2,0.0,4.92
16861,03/10/2025 06:32:26,210.739,33.094,17.07,0.0,4.85
16862,03/10/2025 06:33:26,209.915,32.956,17.09,0.0,4.76
16863,03/10/2025 06:34:26,209.183,32.826,17.04,0.0,4.61
16864,03/10/2025 06:35:26,213.925,32.794,17.11,0.0,4.64
16865,03/10/2025 06:36:26,212.415,32.747,17.18,0.0,4.66
16866,03/10/2025 06:37:26,212.534,32.838,17.23,0.0,4.78
16867,03/10/2025 06:38:26,213.779,32.959,17.23,0.0,4.87
16868,03/10/2025 06:39:26,218.064,32.954,17.31,0.0,4.94
16869,03/10/2025 06:40:26,218.86,33.09,17.3,0.0,5.04
16870,03/10/2025 06:41:26,169.989,33.373,17.23,0.0,5.21
16871,03/10/2025 06:42:26,202.856,33.412,17.22,0.0,5.23
16872,03/10/2025 06:43:26,217.258,33.258,17.18,0.0,5.07
16873,03/10/2025 06:44:26,215.39,33.277,17.24,0.0,5.14
16874,03/10/2025 06:45:26,214.365,33.271,17.27,0.0,5.16
16875,03/10/2025 06:46:26,213.083,33.264,17.24,0.0,5.13
16876,03/10/2025 06:47:26,212.634,33.266,17.31,0.0,5.19
16877,03/10/2025 06:48:26,213.687,33.214,17.31,0.0,5.15
16878,03/10/2025 06:49:26,217.487,33.173,17.3,0.0,5.11
16879,03/10/2025 06:50:26,218.75,33.318,17.28,0.0,5.2
16880,03/10/2025 06:51:26,184.912,33.489,17.31,0.0,5.37
16881,03/10/2025 06:52:26,198.315,33.541,17.23,0.0,5.35
16882,03/10/2025 06:53:26,215.299,33.608,17.23,0.0,5.4
16883,03/10/2025 06:54:26,208.038,33.489,17.22,0.0,5.29
16884,03/10/2025 06:55:26,209.659,33.318,17.17,0.0,5.12
16885,03/10/2025 06:56:26,212.634,33.367,17.23,0.0,5.21
16886,03/10/2025 06:57:26,212.863,33.447,17.2,0.0,5.25
16887,03/10/2025 06:58:26,213.66,33.409,17.25,0.0,5.26
16888,03/10/2025 06:59:26,221.25,33.36,17.27,0.0,5.23
16889,03/10/2025 07:00:26,222.019,33.535,17.25,0.0,5.36
16890,03/10/2025 07:01:26,220.664,33.616,17.24,0.0,5.41
16891,03/10/2025 07:02:26,221.762,33.641,17.23,0.0,5.42
16892,03/10/2025 07:03:26,221.689,33.799,17.19,0.0,5.52
16893,03/10/2025 07:04:26,221.735,33.958,17.13,0.0,5.6
16894,03/10/2025 07:05:26,222.477,33.771,17.12,0.0,5.44
16895,03/10/2025 07:06:26,221.827,33.816,17.15,0.0,5.5
16896,03/10/2025 07:07:26,222.953,33.789,17.12,0.0,5.45
16897,03/10/2025 07:08:26,221.607,33.88,17.12,0.0,5.52
16898,03/10/2025 07:09:26,222.66,33.827,17.14,0.0,5.5
16899,03/10/2025 07:10:26,222.477,33.755,17.14,0.0,5.44
16900,03/10/2025 07:11:26,221.076,33.947,17.22,0.0,5.66
16901,03/10/2025 07:12:26,221.689,34.099,17.23,0.0,5.79
16902,03/10/2025 07:13:26,221.643,34.158,17.14,0.0,5.77
16903,03/10/2025 07:14:26,224.207,34.425,17.1,0.0,5.94
16904,03/10/2025 07:15:26,226.12,34.384,17.09,0.0,5.9
16905,03/10/2025 07:16:26,199.734,34.461,17.09,0.0,5.96
16906,03/10/2025 07:17:26,204.193,34.456,17.06,0.0,5.93
16907,03/10/2025 07:18:26,223.529,34.293,17.12,0.0,5.86
16908,03/10/2025 07:19:26,222.623,34.28,16.96,0.0,5.71
16909,03/10/2025 07:20:26,237.427,34.234,17.01,0.0,5.72
16910,03/10/2025 07:21:26,231.678,34.185,17.06,0.0,5.72
16911,03/10/2025 07:22:26,230.643,34.145,17.07,0.0,5.7
16912,03/10/2025 07:23:26,232.081,34.288,17.11,0.0,5.84
16913,03/10/2025 07:24:26,242.536,34.358,17.04,0.0,5.84
16914,03/10/2025 07:25:26,235.898,34.522,16.99,0.0,5.93
16915,03/10/2025 07:26:26,210.904,34.414,17.0,0.0,5.85
16916,03/10/2025 07:27:26,230.515,34.267,16.87,0.0,5.62
16917,03/10/2025 07:28:26,241.831,34.239,16.93,0.0,5.65
16918,03/10/2025 07:29:26,241.712,34.103,16.9,0.0,5.51
16919,03/10/2025 07:30:26,239.707,34.021,16.93,0.0,5.47
16920,03/10/2025 07:31:26,237.94,34.099,16.83,0.0,5.45
16921,03/10/2025 07:32:26,236.814,33.983,16.89,0.0,5.41
16922,03/10/2025 07:33:26,235.798,34.024,16.87,0.0,5.43
16923,03/10/2025 07:34:26,236.53,34.239,16.83,0.0,5.56
16924,03/10/2025 07:35:26,236.841,34.203,16.8,0.0,5.51
16925,03/10/2025 07:36:26,238.096,34.305,16.74,0.0,5.55
16926,03/10/2025 07:37:26,231.019,34.392,16.68,0.0,5.56
16927,03/10/2025 07:38:26,217.304,34.241,16.73,0.0,5.48
16928,03/10/2025 07:39:26,216.635,34.139,16.68,0.0,5.36
16929,03/10/2025 07:40:26,216.663,34.145,16.69,0.0,5.37
16930,03/10/2025 07:41:26,216.59,34.006,16.64,0.0,5.22
16931,03/10/2025 07:42:26,216.187,34.062,16.64,0.0,5.26
16932,03/10/2025 07:43:26,216.672,34.068,16.66,0.0,5.28
16933,03/10/2025 07:44:26,217.304,34.341,16.73,0.0,5.56
16934,03/10/2025 07:45:26,216.59,34.489,16.7,0.0,5.65
16935,03/10/2025 07:46:26,217.881,34.555,16.65,0.0,5.66
16936,03/10/2025 07:47:26,216.764,34.585,16.62,0.0,5.66
16937,03/10/2025 07:48:26,216.214,34.761,16.59,0.0,5.78
16938,03/10/2025 07:49:26,216.114,34.456,16.53,0.0,5.48
16939,03/10/2025 07:50:26,216.818,34.349,16.44,0.0,5.32
16940,03/10/2025 07:51:26,215.253,34.559,16.47,0.0,5.51
16941,03/10/2025 07:52:26,219.565,34.541,16.48,0.0,5.5
16942,03/10/2025 07:53:26,219.693,34.428,16.43,0.0,5.37
16943,03/10/2025 07:54:26,213.175,34.43,16.49,0.0,5.43
16944,03/10/2025 07:55:26,194.195,34.655,16.51,0.0,5.62
16945,03/10/2025 07:56:26,219.931,34.761,16.55,0.0,5.74
16946,03/10/2025 07:57:26,220.188,34.819,16.55,0.0,5.78
16947,03/10/2025 07:58:26,217.752,34.835,16.58,0.0,5.83
16948,03/10/2025 07:59:26,219.922,34.845,16.53,0.0,5.79
16949,03/10/2025 08:00:26,220.975,34.579,16.52,0.0,5.57
16950,03/10/2025 08:01:26,224.591,34.43,16.53,0.0,5.46
16951,03/10/2025 08:02:26,226.514,34.343,16.51,0.0,5.38
16952,03/10/2025 08:03:26,181.808,34.371,16.53,0.0,5.41
16953,03/10/2025 08:04:26,212.854,34.348,16.53,0.0,5.39
16954,03/10/2025 08:05:26,212.424,34.201,16.47,0.0,5.23
16955,03/10/2025 08:06:26,207.361,34.323,16.41,0.0,5.27
16956,03/10/2025 08:07:26,202.82,34.417,16.41,0.0,5.35
16957,03/10/2025 08:08:26,200.906,34.62,16.43,0.0,5.52
16958,03/10/2025 08:09:26,203.03,34.554,16.33,0.0,5.38
16959,03/10/2025 08:10:26,201.245,34.638,16.28,0.0,5.41
16960,03/10/2025 08:11:26,205.585,34.374,16.23,0.0,5.15
16961,03/10/2025 08:12:26,157.144,34.41,16.21,0.0,5.17
16962,03/10/2025 08:13:26,196.567,34.244,16.26,0.0,5.07
16963,03/10/2025 08:14:26,158.654,34.234,16.28,0.0,5.08
16964,03/10/2025 08:15:26,199.643,34.231,16.22,0.0,5.03
16965,03/10/2025 08:16:26,203.891,34.109,16.32,0.0,5.02
16966,03/10/2025 08:17:26,204.541,34.057,16.41,0.0,5.05
16967,03/10/2025 08:18:26,202.28,34.191,16.43,0.0,5.19
16968,03/10/2025 08:19:26,200.668,34.229,16.48,0.0,5.26
16969,03/10/2025 08:20:26,192.053,34.325,16.42,0.0,5.28
16970,03/10/2025 08:21:26,192.465,34.333,16.45,0.0,5.31
16971,03/10/2025 08:22:26,197.665,34.242,16.37,0.0,5.17
16972,03/10/2025 08:23:26,168.377,34.249,16.36,0.0,5.16
16973,03/10/2025 08:24:26,178.054,34.231,16.31,0.0,5.1
16974,03/10/2025 08:25:26,146.203,34.267,16.36,0.0,5.18
16975,03/10/2025 08:26:26,158.096,34.155,16.27,0.0,5.02
16976,03/10/2025 08:27:26,192.795,34.117,16.27,0.0,4.98
16977,03/10/2025 08:28:26,197.51,34.05,16.3,0.0,4.96
16978,03/10/2025 08:29:26,200.504,33.889,16.43,0.0,4.94
16979,03/10/2025 08:30:26,193.133,34.045,16.46,0.0,5.09
16980,03/10/2025 08:31:26,191.925,34.206,16.51,0.0,5.27
16981,03/10/2025 08:32:26,190.231,34.364,16.58,0.0,5.45
16982,03/10/2025 08:33:26,192.2,34.481,16.55,0.0,5.52
16983,03/10/2025 08:34:26,192.895,34.29,16.45,0.0,5.28
16984,03/10/2025 08:35:26,193.472,34.195,16.45,0.0,5.2
16985,03/10/2025 08:36:26,195.367,34.191,16.48,0.0,5.23
16986,03/10/2025 08:37:26,195.193,34.236,16.52,0.0,5.29
16987,03/10/2025 08:38:26,194.791,34.188,16.53,0.0,5.27
16988,03/10/2025 08:39:26,192.227,34.149,16.57,0.0,5.27
16989,03/10/2025 08:40:26,192.181,34.224,16.48,0.0,5.25
16990,03/10/2025 08:41:26,186.688,34.427,16.6,0.0,5.52
16991,03/10/2025 08:42:26,193.024,34.504,16.6,0.0,5.58
16992,03/10/2025 08:43:26,198.279,34.529,16.59,0.0,5.59
16993,03/10/2025 08:44:26,174.383,34.423,16.59,0.0,5.5
16994,03/10/2025 08:45:26,172.662,34.423,16.57,0.0,5.49
16995,03/10/2025 08:46:26,166.354,34.412,16.59,0.0,5.5
16996,03/10/2025 08:47:26,196.997,34.269,16.57,0.0,5.37
16997,03/10/2025 08:48:26,194.571,34.134,16.6,0.0,5.29
16998,03/10/2025 08:49:26,194.589,34.157,16.64,0.0,5.33
16999,03/10/2025 08:50:26,199.359,34.063,16.63,0.0,5.26
17000,03/10/2025 08:51:26,170.501,34.139,16.73,0.0,5.4
17001,03/10/2025 08:52:26,157.253,34.186,16.86,0.0,5.55
17002,03/10/2025 08:53:26,197.812,34.237,16.81,0.0,5.55
17003,03/10/2025 08:54:26,197.391,34.255,16.8,0.0,5.55
17004,03/10/2025 08:55:26,195.285,34.328,16.78,0.0,5.6
17005,03/10/2025 08:56:26,195.541,34.288,16.7,0.0,5.49
17006,03/10/2025 08:57:26,201.923,34.121,16.66,0.0,5.33
17007,03/10/2025 08:58:26,200.897,34.127,16.64,0.0,5.31
17008,03/10/2025 08:59:26,200.192,34.122,16.53,0.0,5.22
17009,03/10/2025 09:00:26,201.227,33.994,16.63,0.0,5.2
17010,03/10/2025 09:01:26,200.586,34.011,16.64,0.0,5.22
17011,03/10/2025 09:02:26,199.899,33.924,16.61,0.0,5.13
17012,03/10/2025 09:03:26,200.696,34.106,16.64,0.0,5.3
17013,03/10/2025 09:04:26,200.998,34.344,16.66,0.0,5.51
17014,03/10/2025 09:05:26,201.621,34.425,16.55,0.0,5.47
17015,03/10/2025 09:06:26,203.186,34.564,16.44,0.0,5.48
17016,03/10/2025 09:07:26,203.232,34.374,16.37,0.0,5.28
17017,03/10/2025 09:08:26,204.587,34.361,16.37,0.0,5.27
17018,03/10/2025 09:09:26,204.395,34.303,16.31,0.0,5.16
17019,03/10/2025 09:10:26,203.195,34.366,16.27,0.0,5.18
17020,03/10/2025 09:11:26,202.463,34.349,16.19,0.0,5.1
17021,03/10/2025 09:12:26,200.879,34.328,16.29,0.0,5.17
17022,03/10/2025 09:13:26,201.117,34.452,16.32,0.0,5.3
17023,03/10/2025 09:14:26,199.734,34.542,16.34,0.0,5.39
17024,03/10/2025 09:15:26,198.425,34.539,16.28,0.0,5.32
17025,03/10/2025 09:16:26,203.992,34.751,16.26,0.0,5.48
17026,03/10/2025 09:17:26,205.31,34.792,16.26,0.0,5.51
17027,03/10/2025 09:18:26,172.296,34.66,16.18,0.0,5.34
17028,03/10/2025 09:19:26,164.358,34.483,16.13,0.0,5.15
17029,03/10/2025 09:20:26,196.585,34.341,16.15,0.0,5.05
17030,03/10/2025 09:21:26,204.752,34.257,16.15,0.0,4.98
17031,03/10/2025 09:22:26,202.536,34.185,16.15,0.0,4.93
17032,03/10/2025 09:23:26,203.928,34.167,16.19,0.0,4.95
17033,03/10/2025 09:24:26,206.445,34.149,16.09,0.0,4.85
17034,03/10/2025 09:25:26,155.789,34.177,16.07,0.0,4.86
17035,03/10/2025 09:26:26,184.674,34.386,16.06,0.0,5.01
17036,03/10/2025 09:27:26,124.349,34.595,16.01,0.0,5.13
17037,03/10/2025 09:28:26,143.621,34.532,15.98,0.0,5.05
17038,03/10/2025 09:29:26,205.1,34.246,15.88,0.0,4.73
17039,03/10/2025 09:30:26,206.885,34.255,15.89,0.0,4.76
17040,03/10/2025 09:31:26,204.211,34.114,15.86,0.0,4.61
17041,03/10/2025 09:32:26,202.893,34.086,15.79,0.0,4.53
17042,03/10/2025 09:33:26,201.904,33.906,15.79,0.0,4.38
17043,03/10/2025 09:34:26,203.067,33.83,15.74,0.0,4.28
17044,03/10/2025 09:35:26,204.266,33.837,15.72,0.0,4.27
17045,03/10/2025 09:36:26,205.548,33.862,15.72,0.0,4.28
17046,03/10/2025 09:37:26,204.825,33.988,15.67,0.0,4.34
17047,03/10/2025 09:38:26,204.45,34.058,15.7,0.0,4.43
17048,03/10/2025 09:39:26,206.061,34.247,15.6,0.0,4.49
17049,03/10/2025 09:40:26,207.471,34.237,15.51,0.0,4.39
17050,03/10/2025 09:41:26,206.464,34.109,15.55,0.0,4.33
17051,03/10/2025 09:42:26,206.299,34.134,15.55,0.0,4.35
17052,03/10/2025 09:43:26,207.068,33.96,15.49,0.0,4.15
17053,03/10/2025 09:44:26,205.393,34.078,15.54,0.0,4.29
17054,03/10/2025 09:45:26,205.768,34.181,15.51,0.0,4.35
17055,03/10/2025 09:46:26,205.154,34.338,15.61,0.0,4.56
17056,03/10/2025 09:47:26,203.626,34.316,15.59,0.0,4.53
17057,03/10/2025 09:48:26,208.707,34.41,15.57,0.0,4.59
17058,03/10/2025 09:49:26,211.426,34.453,15.53,0.0,4.58
17059,03/10/2025 09:50:26,212.25,34.48,15.46,0.0,4.54
17060,03/10/2025 09:51:26,167.709,34.445,15.36,0.0,4.42
17061,03/10/2025 09:52:26,191.861,34.257,15.38,0.0,4.29
17062,03/10/2025 09:53:26,209.11,34.208,15.38,0.0,4.25
17063,03/10/2025 09:54:26,207.947,34.158,15.39,0.0,4.22
17064,03/10/2025 09:55:26,207.773,34.193,15.38,0.0,4.24
17065,03/10/2025 09:56:26,212.03,34.05,15.43,0.0,4.17
17066,03/10/2025 09:57:26,196.512,34.014,15.43,0.0,4.14
17067,03/10/2025 09:58:26,173.852,34.099,15.38,0.0,4.16
17068,03/10/2025 09:59:26,205.96,34.26,15.34,0.0,4.26
17069,03/10/2025 10:00:26,202.115,34.298,15.36,0.0,4.3
17070,03/10/2025 10:01:26,200.65,34.367,15.35,0.0,4.34
17071,03/10/2025 10:02:26,202.28,34.412,15.3,0.0,4.34
17072,03/10/2025 10:03:26,205.026,34.275,15.13,0.0,4.07
17073,03/10/2025 10:04:26,222.449,34.193,15.16,0.0,4.04
17074,03/10/2025 10:05:26,222.696,33.978,15.14,0.0,3.85
17075,03/10/2025 10:06:26,220.325,34.021,15.19,0.0,3.93
17076,03/10/2025 10:07:26,219.464,34.035,15.11,0.0,3.86
17077,03/10/2025 10:08:26,221.671,33.979,15.14,0.0,3.85
17078,03/10/2025 10:09:26,220.664,34.05,15.11,0.0,3.87
17079,03/10/2025 10:10:26,221.131,34.42,15.1,0.0,4.15
17080,03/10/2025 10:11:26,219.785,34.529,15.08,0.0,4.23
17081,03/10/2025 10:12:26,219.95,34.547,15.05,0.0,4.21
17082,03/10/2025 10:13:26,219.034,34.598,15.0,0.0,4.2
17083,03/10/2025 10:14:26,219.812,34.423,15.01,0.0,4.07
17084,03/10/2025 10:15:26,218.75,34.481,14.99,0.0,4.1
17085,03/10/2025 10:16:26,217.752,34.359,15.02,0.0,4.03
17086,03/10/2025 10:17:26,217.725,34.214,15.09,0.0,3.98
17087,03/10/2025 10:18:26,218.503,34.274,15.14,0.0,4.07
17088,03/10/2025 10:19:26,221.817,34.247,15.13,0.0,4.05
17089,03/10/2025 10:20:26,220.609,34.272,15.13,0.0,4.07
17090,03/10/2025 10:21:26,219.73,34.636,15.14,0.0,4.36
17091,03/10/2025 10:22:26,219.528,34.782,15.07,0.0,4.42
17092,03/10/2025 10:23:26,219.858,34.896,15.03,0.0,4.46
17093,03/10/2025 10:24:26,219.528,34.966,14.91,0.0,4.41
17094,03/10/2025 10:25:26,221.012,34.714,14.85,0.0,4.15
17095,03/10/2025 10:26:26,204.404,34.769,14.93,0.0,4.27
17096,03/10/2025 10:27:26,172.891,34.767,14.9,0.0,4.24
17097,03/10/2025 10:28:26,174.237,34.89,14.89,0.0,4.32
17098,03/10/2025 10:29:26,170.721,34.888,14.85,0.0,4.29
17099,03/10/2025 10:30:26,183.868,34.794,14.74,0.0,4.11
17100,03/10/2025 10:31:26,189.764,34.93,14.75,0.0,4.23
17101,03/10/2025 10:32:26,189.078,35.023,14.77,0.0,4.32
17102,03/10/2025 10:33:26,168.551,35.008,14.76,0.0,4.29
17103,03/10/2025 10:34:26,166.83,35.177,14.69,0.0,4.37
17104,03/10/2025 10:35:26,165.393,35.166,14.68,0.0,4.34
17105,03/10/2025 10:36:26,174.017,35.009,14.58,0.0,4.12
17106,03/10/2025 10:37:26,174.328,34.722,14.58,0.0,3.9
17107,03/10/2025 10:38:26,173.495,34.603,14.59,0.0,3.82
17108,03/10/2025 10:39:26,173.413,34.461,14.61,0.0,3.72
17109,03/10/2025 10:40:26,168.505,34.458,14.64,0.0,3.75
17110,03/10/2025 10:41:26,174.429,34.443,14.74,0.0,3.83
17111,03/10/2025 10:42:26,173.861,34.353,14.69,0.0,3.71
17112,03/10/2025 10:43:26,168.771,34.348,14.78,0.0,3.8
17113,03/10/2025 10:44:26,162.884,34.318,14.85,0.0,3.83
17114,03/10/2025 10:45:26,161.593,34.432,14.86,0.0,3.94
17115,03/10/2025 10:46:26,172.616,34.522,14.88,0.0,4.03
17116,03/10/2025 10:47:26,165.869,34.524,14.92,0.0,4.07
17117,03/10/2025 10:48:26,158.938,34.461,14.86,0.0,3.96
17118,03/10/2025 10:49:26,159.222,34.274,14.83,0.0,3.78
17119,03/10/2025 10:50:26,163.543,34.052,14.84,0.0,3.62
17120,03/10/2025 10:51:26,145.965,34.106,14.74,0.0,3.56
17121,03/10/2025 10:52:26,138.219,34.208,14.75,0.0,3.66
17122,03/10/2025 10:53:26,127.416,34.389,14.67,0.0,3.72
17123,03/10/2025 10:54:26,126.638,34.559,14.58,0.0,3.76
17124,03/10/2025 10:55:26,124.147,34.636,14.46,0.0,3.71
17125,03/10/2025 10:56:26,128.121,34.62,14.45,0.0,3.68
17126,03/10/2025 10:57:26,127.425,34.585,14.38,0.0,3.59
17127,03/10/2025 10:58:26,97.588,34.701,14.38,0.0,3.68
17128,03/10/2025 10:59:26,71.577,34.676,14.27,0.0,3.55
17129,03/10/2025 11:00:26,90.227,34.946,14.3,0.0,3.8
17130,03/10/2025 11:01:26,92.873,35.056,14.14,0.0,3.72
17131,03/10/2025 11:02:26,87.48,34.95,14.09,0.0,3.59
17132,03/10/2025 11:03:26,88.194,34.865,14.07,0.0,3.51
17133,03/10/2025 11:04:26,88.267,34.703,14.14,0.0,3.45
17134,03/10/2025 11:05:26,86.949,34.485,14.19,0.0,3.32
17135,03/10/2025 11:06:26,85.301,34.216,14.28,0.0,3.2
17136,03/10/2025 11:07:26,84.816,33.994,14.26,0.0,3.01
17137,03/10/2025 11:08:26,84.486,33.762,14.36,0.0,2.92
17138,03/10/2025 11:09:26,90.602,33.789,14.42,0.0,3.0
17139,03/10/2025 11:10:26,91.444,33.688,14.41,0.0,2.92
17140,03/10/2025 11:11:26,91.435,33.559,14.47,0.0,2.88
17141,03/10/2025 11:12:26,91.719,33.394,14.5,0.0,2.77
17142,03/10/2025 11:13:26,91.014,33.303,14.58,0.0,2.78
17143,03/10/2025 11:14:26,90.932,33.219,14.61,0.0,2.74
17144,03/10/2025 11:15:26,91.728,33.045,14.67,0.0,2.66
17145,03/10/2025 11:16:26,97.111,33.001,14.78,0.0,2.73
17146,03/10/2025 11:17:26,96.306,33.11,14.78,0.0,2.82
17147,03/10/2025 11:18:26,96.26,33.066,14.76,0.0,2.76
17148,03/10/2025 11:19:26,96.928,33.006,14.84,0.0,2.79
17149,03/10/2025 11:20:26,97.002,33.021,14.85,0.0,2.81
17150,03/10/2025 11:21:26,95.967,33.113,14.92,0.0,2.95
17151,03/10/2025 11:22:26,90.767,33.077,14.85,0.0,2.86
17152,03/10/2025 11:23:26,87.828,32.862,14.88,0.0,2.72
17153,03/10/2025 11:24:26,91.225,32.72,14.88,0.0,2.61
17154,03/10/2025 11:25:26,98.485,32.809,15.05,0.0,2.83
17155,03/10/2025 11:26:26,98.338,32.922,14.96,0.0,2.84
17156,03/10/2025 11:27:26,87.086,32.605,15.02,0.0,2.65
17157,03/10/2025 11:28:26,101.762,32.529,15.1,0.0,2.66
17158,03/10/2025 11:29:26,94.374,32.658,15.1,0.0,2.76
17159,03/10/2025 11:30:26,93.431,32.558,15.15,0.0,2.73
17160,03/10/2025 11:31:26,94.163,32.566,15.21,0.0,2.79
17161,03/10/2025 11:32:26,89.641,32.497,15.19,0.0,2.72
17162,03/10/2025 11:33:26,89.714,32.452,15.29,0.0,2.77
17163,03/10/2025 11:34:26,89.604,32.439,15.29,0.0,2.76
17164,03/10/2025 11:35:26,89.531,32.346,15.29,0.0,2.69
